date,code,name,close_price,high_price,low_price,open_price,yest_close_price,diff,diff_ratio,volume,amount
2001-11-27,000001,sh,1722.589,1722.62,1704.851,1705.509,1705.885,16.704,0.9792,7839900,5832490000.0
2001-11-26,000001,sh,1705.885,1710.132,1695.996,1710.132,1712.564,-6.679,-0.39,7893300,5452571880.0
2001-11-23,000001,sh,1712.564,1721.968,1704.139,1715.646,1715.813,-3.249,-0.1894,10254900,7311068130.0
2001-11-22,000001,sh,1715.813,1715.926,1700.51,1705.924,1705.664,10.149,0.595,9541100,7889111880.0
2001-11-21,000001,sh,1705.664,1707.927,1690.234,1700.661,1699.732,5.932,0.349,10728900,7915235630.0
2001-11-20,000001,sh,1699.732,1703.74,1670.797,1672.212,1669.894,29.838,1.7868,14353100,10571623750.0
2001-11-19,000001,sh,1669.894,1669.987,1644.816,1645.092,1646.763,23.131,1.4046,6853200,5308959380.0
2001-11-16,000001,sh,1646.763,1734.673,1644.607,1725.448,1621.344,25.419,1.5678,17699500,13466400000.0
2001-11-15,000001,sh,1621.344,1624.813,1612.905,1619.263,1617.102,4.242,0.2623,4447500,2937435940.0
2001-11-14,000001,sh,1617.102,1627.972,1614.593,1615.752,1615.931,1.171,0.0725,4801700,3173016880.0
2001-11-13,000001,sh,1615.931,1623.452,1598.112,1609.953,1621.195,-5.264,-0.3247,5573401,3735970940.0
2001-11-12,000001,sh,1621.195,1637.325,1619.11,1631.799,1630.359,-9.164,-0.5621,6005700,4482608130.0
2001-11-09,000001,sh,1630.359,1637.903,1582.851,1605.076,1605.871,24.488,1.5249,9657029,6471715630.0
2001-11-08,000001,sh,1605.871,1605.899,1550.465,1566.521,1594.05,11.821,0.7416,9157186,5584953750.0
2001-11-07,000001,sh,1594.05,1669.46,1591.768,1669.427,1671.278,-77.228,-4.6209,11914083,6865674380.0
2001-11-06,000001,sh,1671.278,1685.519,1668.658,1678.173,1679.572,-8.294,-0.4938,6735995,4198029060.0
2001-11-05,000001,sh,1679.572,1688.309,1671.231,1687.84,1691.351,-11.779,-0.6964,8749560,4335850000.0
2001-11-02,000001,sh,1691.351,1711.742,1688.572,1703.924,1707.754,-16.403,-0.9605,9625065,5254941880.0
2001-11-01,000001,sh,1707.754,1717.736,1688.095,1692.351,1689.17,18.584,1.1002,9547888,7312840000.0
2001-10-31,000001,sh,1689.17,1689.17,1655.886,1678.926,1682.769,6.401,0.3804,7731641,4930860940.0
2001-10-30,000001,sh,1682.769,1704.483,1680.437,1702.862,1700.477,-17.708,-1.0414,10310847,5271434380.0
2001-10-29,000001,sh,1700.477,1701.124,1678.725,1678.725,1677.878,22.599,1.3469,9509000,6765477500.0
2001-10-26,000001,sh,1677.878,1681.904,1651.524,1669.157,1676.499,1.379,0.0823,9601522,7812440000.0
2001-10-25,000001,sh,1676.499,1708.028,1673.053,1708.028,1718.06,-41.561,-2.4191,14494377,12436051250.0
2001-10-24,000001,sh,1718.06,1744.923,1685.716,1733.637,1670.562,47.498,2.8432,33354956,24759982500.0
2001-10-23,000001,sh,1670.562,1670.738,1625.149,1642.22,1520.669,149.893,9.857,37543756,17549061250.0
2001-10-22,000001,sh,1520.669,1563.398,1514.862,1558.468,1572.453,-51.784,-3.2932,8008601,4651355940.0
2001-10-19,000001,sh,1572.453,1610.445,1550.912,1610.445,1615.579,-43.126,-2.6694,11377782,6770308750.0
2001-10-18,000001,sh,1615.579,1651.11,1609.382,1642.012,1643.066,-27.487,-1.6729,6471829,3872794690.0
2001-10-17,000001,sh,1643.066,1661.882,1635.916,1654.929,1655.902,-12.836,-0.7752,5848359,3408161880.0
2001-10-16,000001,sh,1655.902,1691.651,1649.201,1689.187,1687.28,-31.378,-1.8597,5668653,4020742810.0
2001-10-15,000001,sh,1687.28,1703.588,1670.265,1692.173,1691.326,-4.046,-0.2392,6689659,5383448130.0
2001-10-12,000001,sh,1691.326,1700.708,1598.793,1637.749,1638.326,53.0,3.235,12870193,8772683750.0
2001-10-11,000001,sh,1638.326,1693.215,1634.208,1682.317,1686.612,-48.286,-2.8629,8462168,5378806880.0
2001-10-10,000001,sh,1686.612,1744.637,1683.707,1744.042,1744.64,-58.028,-3.3261,6850454,5008204690.0
2001-10-09,000001,sh,1744.64,1751.066,1722.223,1724.173,1726.533,18.107,1.0487,5640031,3487762810.0
2001-10-08,000001,sh,1726.533,1773.798,1723.04,1766.133,1764.867,-38.334,-2.1721,4720978,3301400940.0
2001-09-28,000001,sh,1764.867,1774.297,1751.721,1766.13,1764.932,-0.065,-0.0037,5863855,4354290000.0
2001-09-27,000001,sh,1764.932,1779.133,1750.764,1765.622,1767.814,-2.882,-0.163,6167968,4099639060.0
2001-09-26,000001,sh,1767.814,1793.67,1765.169,1793.651,1793.884,-26.07,-1.4533,6762135,3720374060.0
2001-09-25,000001,sh,1793.884,1813.307,1788.402,1799.979,1794.961,-1.077,-0.06,7074227,3879626880.0
2001-09-24,000001,sh,1794.961,1808.703,1791.621,1804.887,1807.019,-12.058,-0.6673,7794230,3866252810.0
2001-09-21,000001,sh,1807.019,1821.341,1803.802,1815.562,1818.419,-11.4,-0.6269,13707383,5144999690.0
2001-09-20,000001,sh,1818.419,1836.786,1814.459,1826.417,1822.695,-4.276,-0.2346,8715197,6270838750.0
2001-09-19,000001,sh,1822.695,1822.972,1784.911,1800.239,1798.622,24.073,1.3384,7292669,5217143750.0
2001-09-18,000001,sh,1798.622,1817.559,1780.046,1784.591,1784.608,14.014,0.7853,6175074,4747270940.0
2001-09-17,000001,sh,1784.608,1816.259,1782.503,1811.904,1818.382,-33.774,-1.8574,8260906,6032725630.0
2001-09-14,000001,sh,1818.382,1846.015,1814.744,1838.674,1839.909,-21.527,-1.17,8465186,5979811880.0
2001-09-13,000001,sh,1839.909,1857.855,1837.816,1851.615,1852.604,-12.695,-0.6853,7657115,5211250000.0
2001-09-12,000001,sh,1852.604,1858.689,1815.593,1822.129,1863.78,-11.176,-0.5996,15107825,10528831250.0
2001-09-11,000001,sh,1863.78,1871.13,1849.612,1859.966,1856.529,7.251,0.3906,10143178,7189955000.0
2001-09-10,000001,sh,1856.529,1858.204,1774.832,1790.21,1808.844,47.685,2.6362,11727593,8272405630.0
2001-09-07,000001,sh,1808.844,1858.242,1807.141,1858.242,1861.561,-52.717,-2.8319,14013289,7703863750.0
2001-09-06,000001,sh,1861.561,1876.471,1853.289,1867.633,1868.27,-6.709,-0.3591,9983542,6001718750.0
2001-09-05,000001,sh,1868.27,1888.901,1863.833,1868.361,1862.36,5.91,0.3173,10618446,7934048130.0
2001-09-04,000001,sh,1862.36,1862.399,1814.917,1815.27,1817.19,45.17,2.4857,9963105,7722013130.0
2001-09-03,000001,sh,1817.19,1831.796,1813.367,1831.703,1834.138,-16.948,-0.924,6931195,4986549690.0
2001-08-31,000001,sh,1834.138,1846.944,1831.517,1838.214,1839.631,-5.493,-0.2986,8065334,4298549690.0
2001-08-30,000001,sh,1839.631,1846.542,1831.021,1846.187,1847.536,-7.905,-0.4279,6463776,4541886880.0
2001-08-29,000001,sh,1847.536,1865.482,1837.942,1846.817,1843.385,4.151,0.2252,8495224,6815100630.0
2001-08-28,000001,sh,1843.385,1843.44,1795.567,1816.659,1827.25,16.135,0.883,9173735,7567236880.0
2001-08-27,000001,sh,1827.25,1881.309,1824.875,1881.309,1886.8,-59.55,-3.1561,9766366,8901882500.0
2001-08-24,000001,sh,1886.8,1912.186,1883.235,1903.385,1902.99,-16.19,-0.8508,7783670,6963283750.0
2001-08-23,000001,sh,1902.99,1903.467,1869.492,1892.37,1903.446,-0.456,-0.024,7772230,7329076250.0
2001-08-22,000001,sh,1903.446,1935.557,1891.352,1935.535,1938.871,-35.425,-1.8271,9922789,7917710630.0
2001-08-21,000001,sh,1938.871,1947.403,1935.77,1936.056,1934.489,4.382,0.2265,8402581,6225617500.0
2001-08-20,000001,sh,1934.489,1937.155,1917.095,1923.099,1924.003,10.486,0.545,8064581,6612362500.0
2001-08-17,000001,sh,1924.003,1928.141,1909.673,1916.843,1919.645,4.358,0.227,7105466,5365300000.0
2001-08-16,000001,sh,1919.645,1950.464,1918.491,1948.267,1947.359,-27.714,-1.4232,6582618,5657195000.0
2001-08-15,000001,sh,1947.359,1949.164,1935.389,1938.544,1939.542,7.817,0.403,5434347,5166753750.0
2001-08-14,000001,sh,1939.542,1960.947,1924.269,1955.507,1955.1,-15.558,-0.7958,8851098,7204286880.0
2001-08-13,000001,sh,1955.1,1963.138,1942.072,1956.925,1955.036,0.064,0.0033,9948979,8010707500.0
2001-08-10,000001,sh,1955.036,1956.397,1929.689,1929.962,1924.59,30.446,1.5819,14705140,11342895000.0
2001-08-09,000001,sh,1924.59,1924.648,1894.048,1894.692,1895.169,29.421,1.5524,10716535,8083123750.0
2001-08-08,000001,sh,1895.169,1907.948,1885.418,1902.872,1903.932,-8.763,-0.4603,13127597,8252443750.0
2001-08-07,000001,sh,1903.932,1911.21,1861.779,1872.667,1882.126,21.806,1.1586,11860230,8960547500.0
2001-08-06,000001,sh,1882.126,1953.449,1867.86,1953.412,1958.692,-76.566,-3.909,12326410,8622763750.0
2001-08-03,000001,sh,1958.692,1965.322,1948.902,1956.543,1957.023,1.669,0.0853,7348473,5793821880.0
2001-08-02,000001,sh,1957.023,1990.699,1912.726,1989.64,1986.928,-29.905,-1.5051,11394469,8476730630.0
2001-08-01,000001,sh,1986.928,1986.941,1925.239,1925.239,1920.318,66.61,3.4687,11570927,9527091250.0
2001-07-31,000001,sh,1920.318,1978.1,1909.297,1939.262,1956.823,-36.505,-1.8655,11772308,9298430000.0
2001-07-30,000001,sh,1956.823,2056.773,1955.974,2056.763,2065.728,-108.905,-5.272,12318097,10265158130.0
2001-07-27,000001,sh,2065.728,2101.15,2063.89,2093.869,2094.009,-28.281,-1.3506,10545587,8442653130.0
2001-07-26,000001,sh,2094.009,2116.559,2086.076,2109.92,2112.256,-18.247,-0.8639,9157128,8079202500.0
2001-07-25,000001,sh,2112.256,2140.497,2108.764,2130.45,2136.454,-24.198,-1.1326,9075121,8783530630.0
2001-07-24,000001,sh,2136.454,2162.751,2129.181,2162.751,2169.007,-32.553,-1.5008,11095459,10686342500.0
2001-07-23,000001,sh,2169.007,2185.855,2166.332,2183.743,2179.624,-10.617,-0.4871,9736242,10748552500.0
2001-07-20,000001,sh,2179.624,2179.77,2153.144,2153.237,2150.265,29.359,1.3654,12949597,12152170000.0
2001-07-19,000001,sh,2150.265,2150.267,2135.242,2146.515,2146.541,3.724,0.1735,8538162,7250356250.0
2001-07-18,000001,sh,2146.541,2147.838,2137.405,2142.011,2140.981,5.56,0.2597,5200871,5801370000.0
2001-07-17,000001,sh,2140.981,2146.033,2121.284,2145.485,2146.236,-5.255,-0.2448,9228229,8814295630.0
2001-07-16,000001,sh,2146.236,2183.517,2142.083,2176.337,2161.34,-15.104,-0.6988,11125688,11168681250.0
2001-07-13,000001,sh,2161.34,2178.017,2158.852,2167.7,2165.491,-4.151,-0.1917,8061426,7786050000.0
2001-07-12,000001,sh,2165.491,2168.395,2153.68,2164.915,2168.74,-3.249,-0.1498,7460675,7155175630.0
2001-07-11,000001,sh,2168.74,2192.523,2167.671,2190.977,2189.785,-21.045,-0.9611,7251158,7264992500.0
2001-07-10,000001,sh,2189.785,2189.795,2172.593,2172.608,2169.655,20.13,0.9278,7291747,7765128750.0
2001-07-09,000001,sh,2169.655,2175.165,2164.009,2169.467,2170.521,-0.866,-0.0399,8908828,7809558130.0
2001-07-06,000001,sh,2170.521,2187.237,2168.78,2179.81,2181.663,-11.142,-0.5107,10699916,9200348130.0
2001-07-05,000001,sh,2181.663,2204.263,2176.753,2202.303,2202.058,-20.395,-0.9262,12834708,9772015630.0
2001-07-04,000001,sh,2202.058,2216.223,2199.629,2212.971,2211.83,-9.772,-0.4418,14379276,8264960000.0
2001-07-03,000001,sh,2211.83,2211.86,2191.68,2206.848,2205.985,5.845,0.265,20364184,9918120630.0
2001-07-02,000001,sh,2205.985,2223.207,2201.586,2220.419,2218.029,-12.044,-0.543,12083407,10422650630.0
2001-06-29,000001,sh,2218.029,2225.353,2214.157,2218.573,2219.25,-1.221,-0.055,17230252,10937972500.0
2001-06-28,000001,sh,2219.25,2237.492,2213.577,2231.368,2229.828,-10.578,-0.4744,13362484,13559903750.0
2001-06-27,000001,sh,2229.828,2237.523,2223.812,2234.708,2233.591,-3.763,-0.1685,12349234,13473717500.0
2001-06-26,000001,sh,2233.591,2236.778,2223.498,2234.071,2230.197,3.394,0.1522,16016553,16700823750.0
2001-06-25,000001,sh,2230.197,2230.221,2210.041,2210.069,2206.067,24.13,1.0938,14715507,14893072500.0
2001-06-22,000001,sh,2206.067,2206.511,2188.938,2191.356,2189.145,16.922,0.773,12275331,11020003750.0
2001-06-21,000001,sh,2189.145,2189.225,2164.09,2164.123,2163.123,26.022,1.203,10926355,8684445630.0
2001-06-20,000001,sh,2163.123,2180.731,2157.396,2171.011,2170.454,-7.331,-0.3378,8067520,8901811880.0
2001-06-19,000001,sh,2170.454,2174.211,2158.759,2163.319,2167.647,2.807,0.1295,9162338,10590191250.0
2001-06-18,000001,sh,2167.647,2214.105,2157.122,2211.892,2210.97,-43.323,-1.9595,17262698,16784742500.0
2001-06-15,000001,sh,2210.97,2212.094,2188.25,2196.685,2202.398,8.572,0.3892,14649235,16089480000.0
2001-06-14,000001,sh,2202.398,2245.435,2201.008,2243.299,2242.423,-40.025,-1.7849,17901196,18603638750.0
2001-06-13,000001,sh,2242.423,2242.423,2226.878,2227.071,2222.959,19.464,0.8756,13948556,16182048750.0
2001-06-12,000001,sh,2222.959,2223.297,2211.862,2213.545,2214.623,8.336,0.3764,13822778,14913968750.0
2001-06-11,000001,sh,2214.623,2226.61,2206.636,2223.795,2223.068,-8.445,-0.3799,15323698,14245826250.0
2001-06-08,000001,sh,2223.068,2229.414,2211.75,2229.205,2229.812,-6.744,-0.3024,15120425,14879943750.0
2001-06-07,000001,sh,2229.812,2242.691,2223.414,2241.014,2238.501,-8.689,-0.3882,15404849,15027752500.0
2001-06-06,000001,sh,2238.501,2241.087,2224.304,2237.989,2234.987,3.514,0.1572,16878380,17704816250.0
2001-06-05,000001,sh,2234.987,2235.504,2226.818,2229.247,2226.779,8.208,0.3686,24038726,18306242500.0
2001-06-04,000001,sh,2226.779,2229.055,2222.228,2223.911,2219.591,7.188,0.3238,25639842,19769075000.0
2001-06-01,000001,sh,2219.591,2223.264,2212.16,2216.56,2214.257,5.334,0.2409,17805808,18117668750.0
2001-05-31,000001,sh,2214.257,2222.651,2208.884,2217.873,2211.201,3.056,0.1382,18573080,17550012500.0
2001-05-30,000001,sh,2211.201,2211.205,2180.529,2180.62,2180.276,30.925,1.4184,19024930,15352907500.0
2001-05-29,000001,sh,2180.276,2188.764,2176.558,2177.647,2179.699,0.577,0.0265,12065510,13454567500.0
2001-05-28,000001,sh,2179.699,2194.829,2171.682,2194.453,2193.576,-13.877,-0.6326,14947151,15746170000.0
2001-05-25,000001,sh,2193.576,2204.239,2181.249,2199.661,2198.297,-4.721,-0.2148,13580861,14234993750.0
2001-05-24,000001,sh,2198.297,2202.842,2192.169,2198.008,2197.595,0.702,0.0319,14328948,15911448750.0
2001-05-23,000001,sh,2197.595,2213.4,2175.277,2210.851,2210.337,-12.742,-0.5765,20262686,18279593750.0
2001-05-22,000001,sh,2210.337,2218.445,2205.253,2215.775,2213.595,-3.258,-0.1472,15254451,15241006250.0
2001-05-21,000001,sh,2213.595,2213.752,2202.739,2207.781,2203.372,10.223,0.464,33653540,21671125000.0
2001-05-18,000001,sh,2203.372,2203.374,2186.647,2194.62,2194.647,8.725,0.3976,32001434,20012222500.0
2001-05-17,000001,sh,2194.647,2205.013,2187.841,2201.983,2199.505,-4.858,-0.2209,27912472,18717248750.0
2001-05-16,000001,sh,2199.505,2199.536,2187.414,2195.365,2191.064,8.441,0.3852,18947892,18363618750.0
2001-05-15,000001,sh,2191.064,2191.068,2176.786,2184.787,2178.466,12.598,0.5783,24656102,18665826250.0
2001-05-14,000001,sh,2178.466,2178.7,2160.123,2161.614,2155.405,23.061,1.0699,25253200,17731585000.0
2001-05-11,000001,sh,2155.405,2155.422,2144.759,2150.322,2147.283,8.122,0.3782,13806464,11580806250.0
2001-05-10,000001,sh,2147.283,2147.339,2134.191,2134.191,2132.89,14.393,0.6748,9850559,11340920000.0
2001-05-09,000001,sh,2132.89,2142.377,2127.319,2140.554,2137.994,-5.104,-0.2387,9719034,10656880000.0
2001-05-08,000001,sh,2137.994,2138.038,2119.894,2119.898,2119.184,18.81,0.8876,8480368,8907720630.0
2001-04-30,000001,sh,2119.184,2122.503,2111.952,2117.168,2115.109,4.075,0.1927,10911782,10858996250.0
2001-04-27,000001,sh,2115.109,2120.844,2104.034,2104.034,2105.056,10.053,0.4776,13625350,11594616250.0
2001-04-26,000001,sh,2105.056,2125.788,2102.825,2113.391,2119.18,-14.124,-0.6665,13285484,13835975000.0
2001-04-25,000001,sh,2119.18,2170.387,2115.264,2168.051,2166.174,-46.994,-2.1694,18194856,18198271250.0
2001-04-24,000001,sh,2166.174,2166.19,2151.339,2151.341,2150.426,15.748,0.7323,13515372,14573171250.0
2001-04-23,000001,sh,2150.426,2157.512,2132.55,2150.341,2152.335,-1.909,-0.0887,21827884,19522696250.0
2001-04-20,000001,sh,2152.335,2179.57,2152.006,2173.956,2172.87,-20.535,-0.9451,22812702,22646885000.0
2001-04-19,000001,sh,2172.87,2175.575,2148.308,2172.431,2172.564,0.306,0.0141,24544314,20928058750.0
2001-04-18,000001,sh,2172.564,2179.741,2167.593,2177.987,2176.679,-4.115,-0.189,22127852,19396298750.0
2001-04-17,000001,sh,2176.679,2177.158,2163.191,2173.304,2168.059,8.62,0.3976,28552578,22125990000.0
2001-04-16,000001,sh,2168.059,2168.078,2150.286,2150.292,2145.4,22.659,1.0562,31419584,21432345000.0
2001-04-13,000001,sh,2145.4,2145.437,2130.594,2135.669,2134.798,10.602,0.4966,18643834,14640448750.0
2001-04-12,000001,sh,2134.798,2141.917,2124.815,2132.808,2131.397,3.401,0.1596,18643070,16740408750.0
2001-04-11,000001,sh,2131.397,2134.507,2121.156,2130.895,2128.479,2.918,0.1371,15311063,12168116250.0
2001-04-10,000001,sh,2128.479,2128.547,2119.359,2119.538,2117.367,11.112,0.5248,20749508,12146328750.0
2001-04-09,000001,sh,2117.367,2117.411,2100.972,2108.969,2108.606,8.761,0.4155,25864174,13579796250.0
2001-04-06,000001,sh,2108.606,2122.22,2103.264,2116.377,2112.6,-3.994,-0.1891,37397508,13971971250.0
2001-04-05,000001,sh,2112.6,2112.619,2081.644,2084.807,2090.719,21.881,1.0466,23045766,13168250000.0
2001-04-04,000001,sh,2090.719,2128.157,2084.93,2123.885,2123.052,-32.333,-1.5229,20793022,15919112500.0
2001-04-03,000001,sh,2123.052,2129.829,2109.251,2127.781,2125.084,-2.032,-0.0956,20573912,14183303750.0
2001-04-02,000001,sh,2125.084,2126.967,2114.778,2117.45,2112.775,12.309,0.5826,23700180,16927650000.0
2001-03-30,000001,sh,2112.775,2112.833,2096.284,2101.1,2101.658,11.117,0.529,24367148,15426431250.0
